action,id,external_id,source,name,city,city_cluster,lat,lon,district,district_before,district_how,sport_ids,amenity_kinds,has_declared_sport,in_footprint,full_address,street_number,street_name,tags
update,0cc44999-b6ba-49f4-86e7-b2fa7ee92982,246699270,directory,Quận đoàn - Nhà thiếu nhi quận Bình Tân,hcm,1,10.73283085,106.612998198794,hcm_anlac,Quận Bình Tân,contains,1|2,pitch,True,True,"Quận đoàn - Nhà thiếu nhi quận Bình Tân, Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, 71910, Việt Nam",,Bùi Tư Toàn,"leisure:[pitch] ;; sport:[soccer, basketball]"
update,ed552edd-9efc-44eb-a372-8c5fa9ace951,246699562,directory,Sân Bóng Đá Mini Nguyễn Hữu Đan,hcm,1,10.7446349,106.6107209,hcm_anlac,Quận Bình Tân,contains,1,pitch,True,True,"Sân Bóng Đá Mini Nguyễn Hữu Đan, Đường 17C, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",,Đường 17C,sport:[soccer] ;; leisure:[pitch]
update,d7e2fe81-2d65-4cec-ba05-8134568c7ec6,246542232,directory,Sân bóng đá mini Thăng Long,hcm,1,10.75581645,106.60704295,hcm_anlac,Quận Bình Tân,contains,1,stadium,True,True,"Sân bóng đá mini Thăng Long, Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",,Đường số 4,sport:[soccer] ;; leisure:[stadium]
update,0bf7b001-b0c6-4e81-b43a-8499efaa2f6e,246701786,directory,Sân quần vợt Thanh Lam,hcm,1,10.74934335,106.617657946416,hcm_anlac,Quận Bình Tân,contains,4,pitch,True,True,"Sân quần vợt Thanh Lam, Đường số 3A, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",,Đường số 3A,sport:[tennis] ;; access:[customers] ;; leisure:[pitch]
update,2c9eb56b-6677-4774-9589-fd0f4c83b6f1,246533265,directory,Trường THCS&THPT Phan Châu Trinh,hcm,1,10.7541923,106.612833690035,hcm_anlac,Quận Bình Tân,contains,4,pitch,True,True,"Trường THCS&THPT Phan Châu Trinh, 12, Đường Số 23, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",12,Đường Số 23,leisure:[pitch] ;; sport:[tennis]
update,08d26901-0e63-40dc-a289-54c99eaa1ef4,246698281,directory,Trường Tiểu học Lương Thế Vinh,hcm,1,10.74644635,106.616256904935,hcm_anlac,Quận Bình Tân,contains,1,pitch,True,True,"Trường Tiểu học Lương Thế Vinh, 26, Đường số 16, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",26,Đường số 16,phone:[028 6660 2616] ;; website:[https://thluongthevinhbt.hcm.edu.vn/homemb] ;; building:[public] ;; leisure:[pitch] ;; sport:[soccer]
update,6b321cef-ca8a-42b6-8f3a-ac8fbf42745f,246535721,directory,sân bóng đường số 4,hcm,1,10.75732485,106.60722115,hcm_anlac,Quận Bình Tân,contains,1,stadium,True,True,"sân bóng đường số 4, Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, Thành phố Hồ Chí Minh, 73118, Việt Nam",,Đường số 4,sport:[soccer] ;; leisure:[stadium]
update,063c95f9-7010-4354-a6a0-afc29ab5b080,246577575,directory,Hồ bơi Bến Cát,hcm,1,10.8330231,106.68662055,hcm_annhon,Quận Gò Vấp,contains,,swimming_pool,False,True,"Hồ bơi Bến Cát, Hẻm 102 Đường số 20, Phường 5, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71400, Việt Nam",,Hẻm 102 Đường số 20,leisure:[swimming_pool]
update,38e0441a-6f32-4ec2-aefb-19b97be7f3b0,246567786,directory,Trường Quốc tế Việt Úc - Cơ sở Garden Hills,hcm,1,10.82305155,106.694931095832,hcm_annhon,Quận Gò Vấp,contains,1|2,pitch,True,True,"Trường Quốc tế Việt Úc - Cơ sở Garden Hills, Đường Số 6, Quận Gò Vấp, Thành phố Hồ Chí Minh, 71400, Việt Nam",,Đường Số 6,"grades:[0-12] ;; leisure:[pitch] ;; sport:[basketball, soccer]"
update,b7cf248a-acfe-46cb-b53f-e515955bb73d,246576444,directory,Đại học Văn Lang,hcm,1,10.82683975,106.699371671805,hcm_annhon,Quận Bình Thạnh,contains,,swimming_pool,False,True,"Đại học Văn Lang, Hẻm 1/57 Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 71400, Việt Nam",,Hẻm 1/57 Đặng Thùy Trâm,leisure:[swimming_pool]
update,e843d68d-620e-4dea-8af8-9e76313adee4,246217658,directory,Ben Duoc Tunnels - Liberation Area,hcm,1,11.1409052,106.4610506,hcm_annhontay,,contains,,swimming_pool,True,True,"Ben Duoc Tunnels - Liberation Area, Đường tỉnh 789, Thành phố Hồ Chí Minh, Tỉnh Tây Ninh, Việt Nam",,Đường tỉnh 789,leisure:[swimming_pool] ;; sport:[swimming]
update,5c46d988-0a1e-43f5-a086-ebf52d587a18,246224810,directory,National Defence Sport Shooting Range,hcm,1,11.1368401,106.457415,hcm_annhontay,,contains,,sports_centre,True,True,"National Defence Sport Shooting Range, Đường tỉnh 789, Thành phố Hồ Chí Minh, Tỉnh Tây Ninh, Việt Nam",,Đường tỉnh 789,sport:[shooting] ;; tourism:[attraction] ;; leisure:[sports_centre]
update,8bc8c04d-5e5f-45ee-958a-b4dcdcfe4b10,246217720,directory,Trường THPT An Nhơn Tây,hcm,1,11.0824826,106.508847069595,hcm_annhontay,,contains,,pitch,False,True,"Trường THPT An Nhơn Tây, Đường số 766, Thành phố Hồ Chí Minh, Việt Nam",,Đường số 766,grades:[10-12] ;; leisure:[pitch]
update,f64b044b-95d2-4a6a-9a23-82c09e511b0d,246212896,directory,Xã An Nhơn Tây,hcm,1,11.0875497562686,106.511788064841,hcm_annhontay,,contains,1,pitch,True,True,"Xã An Nhơn Tây, Thành phố Hồ Chí Minh, Việt Nam",,,leisure:[pitch] ;; sport:[soccer]
update,b29c883f-16f0-40d4-b452-47f4f1bff390,246220040,directory,khu vực bắn súng,hcm,1,11.1434677,106.4618693,hcm_annhontay,,contains,,sports_centre,True,True,"khu vực bắn súng, Tỉnh lộ 15, Thành phố Hồ Chí Minh, Việt Nam",,Tỉnh lộ 15,sport:[shooting] ;; leisure:[sports_centre]
update,ae20ffb3-96bb-45bd-9e0f-e248028771c1,246613473,directory,Trường Cao đẳng Điện Lực,hcm,1,10.8795981,106.679575115824,hcm_anphudong,Quận 12,contains,4,pitch,True,True,"Trường Cao đẳng Điện Lực, Thạnh Lộc 30, Phường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, 71514, Việt Nam",,Thạnh Lộc 30,leisure:[pitch] ;; sport:[tennis]
update,7e5c1b69-6070-4efe-9a9c-cb7aea0d1da3,246614998,directory,Trường THPT Thạnh Lộc,hcm,1,10.87576175,106.681763960868,hcm_anphudong,Quận 12,contains,1,pitch,True,True,"Trường THPT Thạnh Lộc, Thạnh Lộc 22, Phường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, 71514, Việt Nam",,Thạnh Lộc 22,grades:[10-12] ;; leisure:[pitch] ;; sport:[soccer]
update,a8a9a50e-1644-43f9-98d5-b59d576210dc,246593114,directory,Trường THPT Nguyễn Hữu Cầu,hcm,1,10.868218,106.614839007391,hcm_badiem,,contains,1,pitch,True,True,"Trường THPT Nguyễn Hữu Cầu, 3, Nguyễn Hữu Cầu, Thành phố Hồ Chí Minh, 71716, Việt Nam",3,Nguyễn Hữu Cầu,grades:[10-12] ;; wikidata:[Q85324506] ;; wikipedia:[vi:Trường Trung học phổ thông Nguyễn Hữu Cầu] ;; leisure:[pitch] ;; sport:[soccer]
update,5ec667d3-8121-4984-97f8-afbe985259bb,246570393,directory,,hcm,1,10.8059962,106.65302,hcm_bayhien,Quận Tân Bình,contains,1|4,pitch,True,True,"Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 72106, Việt Nam",,,"leisure:[pitch] ;; sport:[soccer, tennis]"
update,6cd0fdf2-cb36-4745-9d91-89a276b07b6c,246570371,directory,,hcm,1,10.8080357,106.6488549,hcm_bayhien,Quận Tân Bình,contains,3,,True,True,"Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 70500, Việt Nam",,,sport:[badminton]
update,920b7878-1cdf-4775-854e-3a2c75da1e55,246563750,directory,,hcm,1,10.7908235344732,106.643550796961,hcm_bayhien,Quận Tân Bình,contains,4,pitch,True,True,"Đường Đồng Đen, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, 72012, Việt Nam",,Đường Đồng Đen,lanes:[2] ;; surface:[asphalt] ;; leisure:[pitch] ;; sport:[tennis]
update,2e94ae07-6b6c-4d52-9132-66871328c311,246574266,directory,Bảo tàng Không quân,hcm,1,10.80250665,106.649352364288,hcm_bayhien,Quận Tân Bình,contains,4,pitch,True,True,"Bảo tàng Không quân, Đường Cộng Hoà, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 70500, Việt Nam",,Đường Cộng Hoà,leisure:[pitch] ;; sport:[tennis]
update,5691b9a1-554d-4bf8-9a92-6cbccc932e7b,246561369,directory,CLB Quần Vợt Viettel,hcm,1,10.8077908,106.649120002212,hcm_bayhien,Quận Tân Bình,contains,4,pitch,True,True,"CLB Quần Vợt Viettel, Hẻm 158 Hoàng Hoa Thám, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 70500, Việt Nam",,Hẻm 158 Hoàng Hoa Thám,sport:[tennis] ;; leisure:[pitch]
update,09731f44-9370-4ef2-b961-9ec1df746871,246575656,directory,Cộng Hòa Garden,hcm,1,10.80354135,106.652239663669,hcm_bayhien,Quận Tân Bình,contains,,swimming_pool,False,True,"Cộng Hòa Garden, Hẻm 156 Cộng Hòa, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 72106, Việt Nam",,Hẻm 156 Cộng Hòa,building:levels:[3] ;; leisure:[swimming_pool]
update,ed6da824-d663-4055-abd6-993a782ecaf7,246560585,directory,Sân bóng Hoàng Hoa Thám,hcm,1,10.805219,106.64858835,hcm_bayhien,Quận Tân Bình,contains,1|4,pitch,True,True,"Sân bóng Hoàng Hoa Thám, Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh, 70500, Việt Nam",,Hoàng Hoa Thám,"sport:[soccer, tennis] ;; leisure:[pitch]"
update,690e6bcd-18a6-4cde-8c18-573068c2cee6,246558491,directory,Cung Văn Hóa Lao Động,hcm,1,10.7763399,106.692954881349,hcm_benthanh,Quận 1,contains,4,pitch|sports_centre|swimming_pool,True,True,"Cung Văn Hóa Lao Động, Trương Định, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71009, Việt Nam",,Trương Định,"leisure:[sports_centre, pitch, swimming_pool] ;; sport:[tennis, swimming]"
update,17f6ccbf-d587-4ecb-ba14-95020408aa65,246546495,directory,Công An Quận 1,hcm,1,10.76695705,106.696977908917,hcm_benthanh,Quận 1,contains,1|4,pitch,True,True,"Công An Quận 1, Đường Trịnh Văn Cấn, Khu phố 9, Quận 1, Thành phố Hồ Chí Minh, 71010, Việt Nam",,Đường Trịnh Văn Cấn,"police:[offices] ;; landuse:[commercial] ;; leisure:[pitch] ;; sport:[tennis, soccer]"
update,7c42312d-4d46-468b-acde-c726ab30c2f4,400870971,directory,Công viên Tao Đàn,hcm,1,10.774328,106.6937052,hcm_benthanh,Quận 1,contains,4,pitch,True,True,"Công viên Tao Đàn, Trương Định, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71009, Việt Nam",,Trương Định,bus:[yes] ;; public_transport:[platform] ;; leisure:[pitch] ;; sport:[tennis]
update,b50dd4e7-a909-40af-b65d-3cd571fbd62e,246553039,directory,Dinh Độc Lập,hcm,1,10.7770348,106.695488031801,hcm_benthanh,Quận 1,contains,4,pitch,True,True,"Dinh Độc Lập, 135, Nam Kỳ Khởi Nghĩa, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71006, Việt Nam",135,Nam Kỳ Khởi Nghĩa,"building:[palace] ;; operator:[Hội trường Thống Nhất] ;; wikidata:[Q933384] ;; wikipedia:[vi:Dinh Độc Lập] ;; opening_date:[1966-10-31] ;; contact:phone:[+84-80-85037] ;; opening_hours:[Mo-Su 08:00-11:00,13:00-16:30] ;; contact:website:[https://dinhdoclap.gov.vn] ;; wikimedia_commons:[Category:Independence Palace] ;; leisure:[pitch] ;; sport:[tennis]"
update,d83c3821-8279-4e2e-83bf-12046d9a0003,246558317,directory,Galaxy Cinema,hcm,1,10.77318745,106.692958793004,hcm_benthanh,Quận 1,contains,,sports_centre,False,True,"Galaxy Cinema, Đặng Trần Côn, Khu phố 5, Quận 1, Thành phố Hồ Chí Minh, 71009, Việt Nam",,Đặng Trần Côn,leisure:[sports_centre]
update,8865bd9b-ab77-4f3f-8e75-ec14cdaa9680,246554992,directory,Nhà khách 108 Nguyễn Du,hcm,1,10.7754826,106.695653943405,hcm_benthanh,Quận 1,contains,4,pitch,True,True,"Nhà khách 108 Nguyễn Du, Nguyễn Du, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71009, Việt Nam",,Nguyễn Du,leisure:[pitch] ;; sport:[tennis]
update,f5ed8298-af3e-402e-8fa7-9b3d19f9473a,246552383,directory,Sân vận động Tao Đàn,hcm,1,10.77521205,106.694758299623,hcm_benthanh,Quận 1,contains,1|2|4,pitch,True,True,"Sân vận động Tao Đàn, Nguyễn Du, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71009, Việt Nam",,Nguyễn Du,"sport:[soccer, tennis, basketball] ;; leisure:[pitch]"
update,7f646afd-67e2-4e6d-8942-fe5d9b0485b1,246549906,directory,Tòa án Nhân dân TP.HCM,hcm,1,10.77570965,106.697896135491,hcm_benthanh,Quận 1,contains,4,pitch,True,True,"Tòa án Nhân dân TP.HCM, 131, Nam Kỳ Khởi Nghĩa, Khu phố 7, Quận 1, Thành phố Hồ Chí Minh, 71006, Việt Nam",131,Nam Kỳ Khởi Nghĩa,height:[13] ;; building:[yes] ;; building:colour:[#fad19d] ;; leisure:[pitch] ;; sport:[tennis]
update,1d38670c-9dd2-4ca8-a2ae-8d181e9c03f4,246710171,directory,Nhà thờ Giáo xứ Bình Chánh,hcm,1,10.66095995,106.566218255045,hcm_binhchanh,Xã Bình Chánh,contains,1,pitch,True,True,"Nhà thờ Giáo xứ Bình Chánh, Đường Trịnh Như Khuê, Xã Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,Đường Trịnh Như Khuê,religion:[christian] ;; denomination:[catholic] ;; leisure:[pitch] ;; sport:[soccer]
update,53c798e3-bb0d-4498-a42f-80dd9090a895,246686871,directory,Conic Riverside (Block B),hcm,1,10.7188471,106.637180629105,hcm_binhdong,Quận 8,contains,,swimming_pool,False,True,"Conic Riverside (Block B), Đường Số 1, Phường 7, Quận 8, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường Số 1,building:levels:[22] ;; leisure:[swimming_pool]
update,d5338b46-7888-48a7-a4ca-6897295790d9,246691058,directory,HQ4,hcm,1,10.6947404,106.60693523346,hcm_binhdong,,contains,,swimming_pool,False,True,"HQ4, Đường A, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường A,leisure:[swimming_pool]
update,53291882-61ea-4f74-afca-e231e0cb9bd2,246693805,directory,Trường THPT Tạ Quang Bửu,hcm,1,10.73355825,106.660458551821,hcm_binhdong,Quận 8,contains,1,pitch,True,True,"Trường THPT Tạ Quang Bửu, 909, Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, 72400, Việt Nam",909,Tạ Quang Bửu,grades:[10-12] ;; leisure:[pitch] ;; sport:[soccer]
update,0ccdd53a-7a83-422b-81c6-eb879bb156fc,246695976,directory,,hcm,1,10.7330263329301,106.672805479606,hcm_binhhung,,contains,1,pitch,True,True,"Hẻm 84 Phạm Hùng, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Hẻm 84 Phạm Hùng,leisure:[pitch] ;; sport:[soccer]
update,11d37f00-041c-4f8a-ac8a-17b5a87ab423,246698531,directory,,hcm,1,10.7316592548596,106.672972644515,hcm_binhhung,,contains,1,pitch,True,True,"Hẻm 110 Phạm Hùng, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Hẻm 110 Phạm Hùng,lanes:[1] ;; surface:[concrete] ;; maxspeed:[40] ;; leisure:[pitch] ;; sport:[soccer]
update,1c3d631a-23aa-4a7b-8def-bf249cb4dc59,246701854,directory,,hcm,1,10.7328629102067,106.678437669168,hcm_binhhung,,contains,1,pitch,True,True,"Hẻm C7C Phạm Hùng, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Hẻm C7C Phạm Hùng,leisure:[pitch] ;; sport:[soccer]
update,448b8ca4-8390-41c1-af36-3aa147f347cd,246680342,directory,,hcm,1,10.7115323347572,106.640959573168,hcm_binhhung,,contains,,swimming_pool,False,True,"Đường 8A, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường 8A,leisure:[swimming_pool]
update,537c4fda-561c-49ed-bd0a-d156bf1528d3,246692157,directory,,hcm,1,10.6903002835175,106.643634010323,hcm_binhhung,,contains,4,pitch,True,True,"Đường Số 19, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường Số 19,leisure:[pitch] ;; sport:[tennis]
update,7b907a0b-47c6-480e-8595-e6b046c52a79,246694582,directory,,hcm,1,10.6904708765724,106.643005911716,hcm_binhhung,,contains,4,pitch,True,True,"Kim Đồng, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Kim Đồng,leisure:[pitch] ;; sport:[tennis]
update,837a60e1-3b24-40c1-8538-5ac94f816276,246682449,directory,,hcm,1,10.7127622762942,106.6440592099,hcm_binhhung,,contains,4,pitch,True,True,"Đường số 4, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 4,surface:[asphalt] ;; leisure:[pitch] ;; sport:[tennis]
update,a389f800-61df-4548-ae48-4f03998accbf,246679933,directory,,hcm,1,10.6896205522671,106.642155373496,hcm_binhhung,,contains,,swimming_pool,False,True,"Đường Số 23, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường Số 23,leisure:[swimming_pool]
update,a44d29a7-ed6c-4f42-8f3d-0e8f93e0e096,246676417,directory,,hcm,1,10.7274586242693,106.688991054674,hcm_binhhung,,contains,4,pitch,True,True,"Đường Số 2, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Đường Số 2,leisure:[pitch] ;; sport:[tennis]
update,b0c2b490-dbb2-4032-a6e0-b246a50cfcbc,246682388,directory,,hcm,1,10.71245305,106.64153395,hcm_binhhung,,contains,2,pitch,True,True,"30, Đường Số 5, Thành phố Hồ Chí Minh, 71812, Việt Nam",30,Đường Số 5,"leisure:[pitch] ;; sport:[volleyball, basketball]"
update,d5b3511f-bc47-4e0e-9b6e-90f788ddd51e,246691325,directory,,hcm,1,10.7286918947472,106.671168948835,hcm_binhhung,,contains,,stadium,False,True,"Đường C4 Phạm Hủng, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Đường C4 Phạm Hủng,leisure:[stadium]
update,e216ac1a-acb1-4c27-bdc2-9f4bd0793f35,246689405,directory,,hcm,1,10.7362272000842,106.693904992464,hcm_binhhung,,contains,4,pitch,True,True,"Đường số 1, Thành phố Hồ Chí Minh, 72910, Việt Nam",,Đường số 1,leisure:[pitch] ;; sport:[tennis]
update,e9185d3b-c9f3-436b-8f10-e4a9aabd1035,246693101,directory,,hcm,1,10.7324364,106.6673815,hcm_binhhung,,contains,1,pitch,True,True,"Hẻm C1 Phạm Hùng, Thành phố Hồ Chí Minh, 72400, Việt Nam",,Hẻm C1 Phạm Hùng,leisure:[pitch] ;; sport:[soccer]
update,7a57ed52-d5f2-4489-916b-29e8869c0a87,246680269,directory,Block B3 & B4,hcm,1,10.70589535,106.643725822306,hcm_binhhung,,contains,4,pitch,True,True,"Block B3 & B4, Đường số 7, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 7,building:levels:[25] ;; leisure:[pitch] ;; sport:[tennis]
update,171c878a-8c27-4cd2-be84-accbeb84bbe0,246691819,directory,Block C2,hcm,1,10.70567045,106.64336556692,hcm_binhhung,,contains,,swimming_pool,False,True,"Block C2, Đường số 9, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 9,building:levels:[25] ;; leisure:[swimming_pool]
update,eab26a26-d35d-461c-a535-a8f2f4dff25d,246691498,directory,Block D,hcm,1,10.6915699,106.641914462938,hcm_binhhung,,contains,,swimming_pool,False,True,"Block D, Đường Số 14, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường Số 14,leisure:[swimming_pool]
update,08b94784-703e-4ed1-844c-56e3bc579ea4,246693657,directory,British Vietnamese International School,hcm,1,10.71967945,106.685726704138,hcm_binhhung,,contains,1,pitch,True,True,"British Vietnamese International School, Đường số 4A, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Đường số 4A,wikidata:[Q4971196] ;; wikipedia:[en:British Vietnamese International School] ;; leisure:[pitch] ;; sport:[soccer]
update,c4a2a4d3-1bb6-4a8b-bcbf-447c3098332e,246697955,directory,Happy City,hcm,1,10.71284815,106.650578034052,hcm_binhhung,,contains,,swimming_pool,False,True,"Happy City, Thành phố Hồ Chí Minh, 71812, Việt Nam",,,leisure:[swimming_pool]
update,6c853805-4f9e-4452-bff5-584245e90944,246691448,directory,Hồ bơi 13C,hcm,1,10.71234255,106.644493161056,hcm_binhhung,,contains,,swimming_pool,True,True,"Hồ bơi 13C, Đường số 2A, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 2A,sport:[swimming] ;; building:levels:[1] ;; leisure:[swimming_pool]
update,fab6b456-9396-411c-8573-d989e43092d9,246708598,directory,Quán ăn 30 Bờ Sông,hcm,1,10.728471,106.6700386,hcm_binhhung,,contains,,stadium,False,True,"Quán ăn 30 Bờ Sông, Đường C4 Phạm Hủng, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Đường C4 Phạm Hủng,cuisine:[vietnamese] ;; leisure:[stadium]
update,edc7c360-327b-4f56-9382-a03c19930990,246686441,directory,Singapore International School,hcm,1,10.7365556,106.692374918681,hcm_binhhung,,contains,1,pitch|swimming_pool,True,True,"Singapore International School, Đường 6A, Thành phố Hồ Chí Minh, 72910, Việt Nam",,Đường 6A,"leisure:[pitch, swimming_pool] ;; sport:[soccer]"
update,6b13def9-d578-4544-9b89-3d317d4b792b,246680142,directory,Sân Vận Động Thanh Long,hcm,1,10.6903715,106.657461972081,hcm_binhhung,,contains,1,pitch,True,True,"Sân Vận Động Thanh Long, Tân Liêm, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Tân Liêm,sport:[soccer] ;; leisure:[pitch]
update,6fc6907d-3ce1-4856-b183-a8be7dd98a09,246700432,directory,Sân bóng đá 13C,hcm,1,10.7156649,106.642786939353,hcm_binhhung,,contains,1,pitch|sports_centre,True,True,"Sân bóng đá 13C, Đường số 1C, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 1C,"sport:[soccer, billiards] ;; leisure:[sports_centre, pitch]"
update,d3fac2b7-a42c-4966-8792-628701d696aa,246696765,directory,Sân tennis khu Greenlife 13C,hcm,1,10.7128391,106.644345091138,hcm_binhhung,,contains,4,pitch,True,True,"Sân tennis khu Greenlife 13C, Đường 1B, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường 1B,sport:[tennis] ;; building:levels:[1] ;; leisure:[pitch]
update,46411248-b284-4e3a-8af7-129fae1029eb,246685928,directory,Thuần Việt,hcm,1,10.73525555,106.69367875,hcm_binhhung,,contains,1,pitch,True,True,"Thuần Việt, Đường số 1A, Thành phố Hồ Chí Minh, 72910, Việt Nam",,Đường số 1A,sport:[soccer] ;; leisure:[pitch]
update,2088f0ea-c34c-4200-bd08-6be00f7c72ef,246689955,directory,Trung tâm TDTT CONIC,hcm,1,10.7131494,106.640419924878,hcm_binhhung,,contains,4,pitch|sports_centre|swimming_pool,True,True,"Trung tâm TDTT CONIC, Đường Số 3A, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường Số 3A,"leisure:[sports_centre, pitch, swimming_pool] ;; sport:[tennis, swimming, multi]"
update,de402f8b-d7b0-45a4-bce2-7b0ed4ed4518,246693273,directory,Trường Cao đẳng Kiến trúc Xây dựng Thành phố Hồ Chí Minh,hcm,1,10.7145161,106.647489605944,hcm_binhhung,,contains,1,pitch,True,True,"Trường Cao đẳng Kiến trúc Xây dựng Thành phố Hồ Chí Minh, Nguyễn Văn Linh, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Nguyễn Văn Linh,leisure:[pitch] ;; sport:[soccer]
update,ac02c5c2-93da-4901-9426-16a237d7028f,246688615,directory,Trường Quốc tế Bắc Mỹ,hcm,1,10.73075545,106.687699546609,hcm_binhhung,,contains,1,pitch,True,True,"Trường Quốc tế Bắc Mỹ, Đường số 20, Thành phố Hồ Chí Minh, 72900, Việt Nam",,Đường số 20,phone:[+84 28 7301 9799] ;; barrier:[wall] ;; website:[https://sna.edu.vn/] ;; leisure:[pitch] ;; sport:[soccer]
update,aae19e31-d424-4450-9163-c55bc35c3b71,246693800,directory,"Trường Tiểu học, THCS, THPT Albert Einstein",hcm,1,10.7164105,106.642348285693,hcm_binhhung,,contains,1,pitch|sports_centre|swimming_pool,True,True,"Trường Tiểu học, THCS, THPT Albert Einstein, Đường số 1C, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Đường số 1C,"website:[https://aesvietnam.edu.vn/] ;; leisure:[sports_centre, pitch, swimming_pool] ;; sport:[soccer, swimming]"
update,db89f2b4-411c-4861-a5ab-4a9f113ad048,246691431,directory,Trường Đại học Văn Hiến (cơ sở Hùng Hậu),hcm,1,10.7086578,106.643887210861,hcm_binhhung,,contains,1,pitch,True,True,"Trường Đại học Văn Hiến (cơ sở Hùng Hậu), Nguyễn Văn Linh, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Nguyễn Văn Linh,leisure:[pitch] ;; sport:[soccer]
update,1647f197-71cb-4e79-a52e-3e78f37afc38,246693050,directory,Xã Phong Phú,hcm,1,10.6912702473639,106.658680959,hcm_binhhung,,contains,1,pitch,True,True,"Xã Phong Phú, Thành phố Hồ Chí Minh, 71812, Việt Nam",,,leisure:[pitch] ;; sport:[soccer]
update,0780247c-59fe-40bc-b40d-90562a62b95b,246687711,directory,Đại học Kinh tế Thành phố Hồ Chí Minh (cơ sở Nguyễn Văn Linh),hcm,1,10.70601635,106.640697854964,hcm_binhhung,,contains,,pitch,False,True,"Đại học Kinh tế Thành phố Hồ Chí Minh (cơ sở Nguyễn Văn Linh), Nguyễn Văn Linh, Thành phố Hồ Chí Minh, 71812, Việt Nam",,Nguyễn Văn Linh,leisure:[pitch]
update,65be6909-2b6b-462c-8fa7-0fc6d739163b,246537471,directory,,hcm,1,10.8075095029974,106.606881482285,hcm_binhhunghoa,Quận Bình Tân,contains,1,pitch,True,True,"Hẻm 79/51/30 Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Thành phố Hồ Chí Minh, 71913, Việt Nam",,Hẻm 79/51/30 Đường Số 5,surface:[ground] ;; leisure:[pitch] ;; sport:[soccer]
